web-scraper-order,web-scraper-start-url,articles_links,articles_links-href,marque,prix,adresse,image_lien-src
"1716810018-814","https://dakarvente.com/index.php?page=annonces_rubrique&url_categorie_2=vehicules&id=2&sort=&nb=31","Hyundai Palissade 2020","https://www.dakarvente.com/annonce-34510-hyundai-palissade-2020.html","Hyundai Palissade 2020","27.000.000  FCFA","Sicap liberté","media/annonces/pics/e4c6d92f15fa9e7edf2bc61db2514b42.jpg"
"1716810021-815","https://dakarvente.com/index.php?page=annonces_rubrique&url_categorie_2=vehicules&id=2&sort=&nb=31","MAZDA CX5  2016","https://www.dakarvente.com/annonce-34516-mazda-cx5-2016.html","MAZDA CX5  2016","11.500.000  FCFA","Dakar","media/annonces/pics/f1739b52eca3bec10382d4386a363358.jpeg"
"1716810025-816","https://dakarvente.com/index.php?page=annonces_rubrique&url_categorie_2=vehicules&id=2&sort=&nb=31","Kisbee 50 black édition nouveau modèle 2021","https://www.dakarvente.com/annonce-34519-kisbee-50-black-dition-nouveau-modle-2021.html","Kisbee 50 black édition nouveau modèle 2021","375.000  FCFA","Dakar","media/annonces/pics/f20c795ab6999267cad2ef2f89620a30.jpeg"
"1716810029-817","https://dakarvente.com/index.php?page=annonces_rubrique&url_categorie_2=vehicules&id=2&sort=&nb=31","Jeep Grand Cherokee Limited","https://www.dakarvente.com/annonce-34523-jeep-grand-cherokee-limited.html","Jeep Grand Cherokee Limited","10.000.000  FCFA","Dakar","media/annonces/pics/858564a893105a1cedff05561ddd7507.jpeg"
"1716810035-818","https://dakarvente.com/index.php?page=annonces_rubrique&url_categorie_2=vehicules&id=2&sort=&nb=30","Hunday Santa Fe sport","https://www.dakarvente.com/annonce-34811-hunday-santa-fe-sport.html","Hunday Santa Fe sport","8.600.000  FCFA","Rufisque","media/annonces/pics/143be49a68e7893ec1b0829a5e3d906e.jpeg"
"1716810038-819","https://dakarvente.com/index.php?page=annonces_rubrique&url_categorie_2=vehicules&id=2&sort=&nb=30","Toyota Land Cruiser GX-R  2014","https://www.dakarvente.com/annonce-34816-toyota-land-cruiser-gx-r-2014.html","Toyota Land Cruiser GX-R  2014","29.000.000  FCFA","Dakar","media/annonces/pics/98d19faa440def3d1a56127ec81b1b77.jpeg"
"1716810040-820","https://dakarvente.com/index.php?page=annonces_rubrique&url_categorie_2=vehicules&id=2&sort=&nb=30","Hyundai Sonata 2015","https://www.dakarvente.com/annonce-34818-hyundai-sonata-2015.html","Hyundai Sonata 2015","5.650.000  FCFA","Dakar","media/annonces/pics/cb021d399a78fc45a1b6c7cf88f8b58f.jpeg"
"1716810043-821","https://dakarvente.com/index.php?page=annonces_rubrique&url_categorie_2=vehicules&id=2&sort=&nb=30","Mitsubishi Sport 2015","https://www.dakarvente.com/annonce-34828-mitsubishi-sport-2015.html","Mitsubishi Sport 2015","12.300.000  FCFA","Dakar","media/annonces/pics/ea2d012c001aa31d5b3741fff8f16d5a.jpeg"
"1716810046-822","https://dakarvente.com/index.php?page=annonces_rubrique&url_categorie_2=vehicules&id=2&sort=&nb=30","Peugeot 308 2010","https://www.dakarvente.com/annonce-34830-peugeot-308-2010.html","Peugeot 308 2010","3.100.000  FCFA","Dakar","media/annonces/pics/ed7d0f4ca3616224201bf8dee3dd312f.jpeg"
"1716810049-823","https://dakarvente.com/index.php?page=annonces_rubrique&url_categorie_2=vehicules&id=2&sort=&nb=30","MAZDA CX-5 AWD année 2013","https://www.dakarvente.com/annonce-34831-mazda-cx-5-awd-anne-2013.html","MAZDA CX-5 AWD année 2013","7.800.000  FCFA","Dakar","media/annonces/pics/4cb9acd81a8b7ee8c3ef2bf66a109e7f.jpeg"
"1716810052-824","https://dakarvente.com/index.php?page=annonces_rubrique&url_categorie_2=vehicules&id=2&sort=&nb=30","Toyota Hilux ANNÉE 2019","https://www.dakarvente.com/annonce-34853-toyota-hilux-anne-2019.html","Toyota Hilux ANNÉE 2019","16.500.000  FCFA","Dakar","media/annonces/pics/54e0fd0b92475f9339c77b960928d128.jpeg"
"1716810055-825","https://dakarvente.com/index.php?page=annonces_rubrique&url_categorie_2=vehicules&id=2&sort=&nb=30","FORD FUSION SE","https://www.dakarvente.com/annonce-34854-ford-fusion-se.html","FORD FUSION SE","6.500.000  FCFA","Dakar","media/annonces/pics/9e3b0da62fecb2e33165d45f78d96094.jpeg"
"1716810057-826","https://dakarvente.com/index.php?page=annonces_rubrique&url_categorie_2=vehicules&id=2&sort=&nb=30","PEUGEOT 3008 Gt ANNÉE 2021","https://www.dakarvente.com/annonce-34862-peugeot-3008-gt-anne-2021.html","PEUGEOT 3008 Gt ANNÉE 2021","15.000.000  FCFA","Dakar","media/annonces/pics/217f3c3974c46ec32b2812c4323773b3.jpeg"
"1716810064-827","https://dakarvente.com/index.php?page=annonces_rubrique&url_categorie_2=vehicules&id=2&sort=&nb=29","PEUGEOT 308 ANNÉE 2009","https://www.dakarvente.com/annonce-35131-peugeot-308-anne-2009.html","PEUGEOT 308 ANNÉE 2009","3.500.000  FCFA","Dakar","media/annonces/pics/8b2a6515cb72ab5a79dbee062f988d06.jpeg"
"1716810067-828","https://dakarvente.com/index.php?page=annonces_rubrique&url_categorie_2=vehicules&id=2&sort=&nb=29","BMW X3 XDRIVE 30I ANNÉE 2020","https://www.dakarvente.com/annonce-35133-bmw-x3-xdrive-30i-anne-2020.html","BMW X3 XDRIVE 30I ANNÉE 2020","2.020  FCFA","Dakar","media/annonces/pics/482d5438ac67dc21cf962f24561dba74.jpeg"
"1716810070-829","https://dakarvente.com/index.php?page=annonces_rubrique&url_categorie_2=vehicules&id=2&sort=&nb=29","Kia Sportage 2023","https://www.dakarvente.com/annonce-35134-kia-sportage-2023.html","Kia Sportage 2023","22.500.000  FCFA","Dakar","media/annonces/pics/b78a5936e148c49a9aecad573cc6e51e.jpeg"
"1716810073-830","https://dakarvente.com/index.php?page=annonces_rubrique&url_categorie_2=vehicules&id=2&sort=&nb=29","Peugeot 5008 année 2014","https://www.dakarvente.com/annonce-35135-peugeot-5008-anne-2014.html","Peugeot 5008 année 2014","4.900.000  FCFA","Dakar","media/annonces/pics/4a5b5e173e5094ee0305219235f29fb4.jpeg"
"1716810075-831","https://dakarvente.com/index.php?page=annonces_rubrique&url_categorie_2=vehicules&id=2&sort=&nb=29","FORD EDGE TITANIUM 2017 GRISE","https://www.dakarvente.com/annonce-35144-ford-edge-titanium-2017-grise.html","FORD EDGE TITANIUM 2017 GRISE","14.500.000  FCFA","Sicap liberté","media/annonces/pics/e149c3919cf93f586ded18420fe4c8f5.jpg"
"1716810078-832","https://dakarvente.com/index.php?page=annonces_rubrique&url_categorie_2=vehicules&id=2&sort=&nb=29","KIA k5 2016","https://www.dakarvente.com/annonce-35167-kia-k5-2016.html","KIA k5 2016","8.300.000  FCFA","Dakar","media/annonces/pics/2cd2fdf2bd7c664f88d88a08dbd4de09.jpeg"
"1716810081-833","https://dakarvente.com/index.php?page=annonces_rubrique&url_categorie_2=vehicules&id=2&sort=&nb=29","Citroën Berlingo Année 2014","https://www.dakarvente.com/annonce-35168-citron-berlingo-anne-2014.html","Citroën Berlingo Année 2014","6.000.000  FCFA","Dakar","media/annonces/pics/a114e82c1929ffe652670b8d5b89746f.jpeg"
"1716810084-834","https://dakarvente.com/index.php?page=annonces_rubrique&url_categorie_2=vehicules&id=2&sort=&nb=29","Citroën Jumper ANNÉE 2015","https://www.dakarvente.com/annonce-35169-citron-jumper-anne-2015.html","Citroën Jumper ANNÉE 2015","10.000.000  FCFA","Dakar","media/annonces/pics/dd540b090e37a28e391ce923523d6e22.jpeg"
"1716810087-835","https://dakarvente.com/index.php?page=annonces_rubrique&url_categorie_2=vehicules&id=2&sort=&nb=29","FORD FIESTA  Année 2010","https://www.dakarvente.com/annonce-35182-ford-fiesta-anne-2010.html","FORD FIESTA  Année 2010","2.650.000  FCFA","Dakar","media/annonces/pics/63127033f7e400cbd52a0793e96f8f36.jpeg"
"1716810093-836","https://dakarvente.com/index.php?page=annonces_rubrique&url_categorie_2=vehicules&id=2&sort=&nb=28","PEUGEOT 308 2012","https://www.dakarvente.com/annonce-35479-peugeot-308-2012.html","PEUGEOT 308 2012","3.150.000  FCFA","Fass","media/annonces/pics/906d12ebac977ec9943fc0a4d4a56b34.jpg"
"1716810096-837","https://dakarvente.com/index.php?page=annonces_rubrique&url_categorie_2=vehicules&id=2&sort=&nb=28","Nissan Qashqai+2 2012","https://www.dakarvente.com/annonce-35480-nissan-qashqai-2-2012.html","Nissan Qashqai+2 2012","3.850.000  FCFA","Dakar","media/annonces/pics/b5d2b059009f5b6a4ed767fb22be3735.jpeg"
"1716810099-838","https://dakarvente.com/index.php?page=annonces_rubrique&url_categorie_2=vehicules&id=2&sort=&nb=28","Kia Sorento 2014","https://www.dakarvente.com/annonce-35496-kia-sorento-2014.html","Kia Sorento 2014","5.800.000  FCFA","Dakar","media/annonces/pics/881b7512738d363d1468b3043d96f192.jpeg"
"1716810102-839","https://dakarvente.com/index.php?page=annonces_rubrique&url_categorie_2=vehicules&id=2&sort=&nb=28","BMW X5","https://www.dakarvente.com/annonce-35497-bmw-x5.html","BMW X5","20.000.000  FCFA","Dakar","media/annonces/pics/77b96f19ea767c01135d4dd2dd0ecb7b.jpeg"
"1716810106-840","https://dakarvente.com/index.php?page=annonces_rubrique&url_categorie_2=vehicules&id=2&sort=&nb=28","Citroen Xsara","https://www.dakarvente.com/annonce-35515-citroen-xsara.html","Citroen Xsara","2.100.000  FCFA","Cambérène","media/annonces/pics/28ba386e06defe5994d1ffd20ba66505.jpg"
"1716810109-841","https://dakarvente.com/index.php?page=annonces_rubrique&url_categorie_2=vehicules&id=2&sort=&nb=28","Dacia Logan ANNÉE 2009","https://www.dakarvente.com/annonce-35543-dacia-logan-anne-2009.html","Dacia Logan ANNÉE 2009","3.900.000  FCFA","Dakar","media/annonces/pics/70d74f64071451e6a1385d3486f4f37d.jpeg"
"1716810112-842","https://dakarvente.com/index.php?page=annonces_rubrique&url_categorie_2=vehicules&id=2&sort=&nb=28","SEAT ALTEA XL ANNÉE 2016","https://www.dakarvente.com/annonce-35546-seat-altea-xl-anne-2016.html","SEAT ALTEA XL ANNÉE 2016","4.000.000  FCFA","Dakar","media/annonces/pics/1b723615a14ecf929a21f0975e7000b4.jpeg"
"1716810114-843","https://dakarvente.com/index.php?page=annonces_rubrique&url_categorie_2=vehicules&id=2&sort=&nb=28","Kia Sportage Année 2016","https://www.dakarvente.com/annonce-35547-kia-sportage-anne-2016.html","Kia Sportage Année 2016","12.000.000  FCFA","Dakar","media/annonces/pics/d8060fde8f6899f31f39482a7c999e9c.jpeg"
"1716810117-844","https://dakarvente.com/index.php?page=annonces_rubrique&url_categorie_2=vehicules&id=2&sort=&nb=28","MAZDA 3 ANNÉE 2014","https://www.dakarvente.com/annonce-35549-mazda-3-anne-2014.html","MAZDA 3 ANNÉE 2014","2.014  FCFA","Dakar","media/annonces/pics/430955f03f7f11d3f2a9633f4fb73cb3.jpeg"
"1716810124-845","https://dakarvente.com/index.php?page=annonces_rubrique&url_categorie_2=vehicules&id=2&sort=&nb=27","2022 Cannondale SuperSix EVO Hi-MOD Disc Dura-Ace Di2 Road Bike - ALANBIKESHOP","https://www.dakarvente.com/annonce-36007-2022-cannondale-supersix-evo-hi-mod-disc-dura-ace-di2-road-bike-alanbikeshop.html","2022 Cannondale SuperSix EVO Hi-MOD Disc Dura-Ace Di2 Road Bike - ALANBIKESHOP","4.700.000  FCFA","Almadies","media/annonces/pics/1601c80df7809cdb2f29fbd55891896b.jpg"
"1716810127-846","https://dakarvente.com/index.php?page=annonces_rubrique&url_categorie_2=vehicules&id=2&sort=&nb=27","2022 Cervelo S5 Dura Ace Di2 Disc Road Bike - ALANBIKESHOP","https://www.dakarvente.com/annonce-36008-2022-cervelo-s5-dura-ace-di2-disc-road-bike-alanbikeshop.html","2022 Cervelo S5 Dura Ace Di2 Disc Road Bike - ALANBIKESHOP","4.400.000  FCFA","Almadies","media/annonces/pics/47d1467486a34d0d24e46d264e662156.jpg"
"1716810129-847","https://dakarvente.com/index.php?page=annonces_rubrique&url_categorie_2=vehicules&id=2&sort=&nb=27","2021 Felt AR FRD Ultimate Red eTap AXS Road Bike - ALANBIKESHOP","https://www.dakarvente.com/annonce-36009-2021-felt-ar-frd-ultimate-red-etap-axs-road-bike-alanbikeshop.html","2021 Felt AR FRD Ultimate Red eTap AXS Road Bike - ALANBIKESHOP","5.000.000  FCFA","Almadies","media/annonces/pics/2cdf68efcf75d7c32f4573f579080741.jpg"
"1716810132-848","https://dakarvente.com/index.php?page=annonces_rubrique&url_categorie_2=vehicules&id=2&sort=&nb=27","Casque Moto","https://www.dakarvente.com/annonce-36024-casque-moto.html","Casque Moto","29.500  FCFA","Hann Maristes","media/annonces/pics/666911f31ec84bc68975921471fdd961.jpg"
"1716810135-849","https://dakarvente.com/index.php?page=annonces_rubrique&url_categorie_2=vehicules&id=2&sort=&nb=27","Infinity JX35 2013","https://www.dakarvente.com/annonce-36037-infinity-jx35-2013.html","Infinity JX35 2013","8.900.000  FCFA","Rufisque","media/annonces/pics/aade2d281a88ce1854d086578cd01fdd.jpeg"
"1716810139-850","https://dakarvente.com/index.php?page=annonces_rubrique&url_categorie_2=vehicules&id=2&sort=&nb=27","Vente camion-citerne ASTRA fournisseur en BELGIQUE","https://www.dakarvente.com/annonce-36074-vente-camion-citerne-astra-fournisseur-en-belgique.html","Vente camion-citerne ASTRA fournisseur en BELGIQUE","75.872.170  FCFA","Dakar","media/annonces/pics/0131160e0d839dbad03bd59b26d0df98.jpeg"
"1716810143-851","https://dakarvente.com/index.php?page=annonces_rubrique&url_categorie_2=vehicules&id=2&sort=&nb=27","Malette moto","https://www.dakarvente.com/annonce-36123-malette-moto.html","Malette moto","150.000  FCFA","Hann Maristes","media/annonces/pics/7c7093dbf48ed6c5b3fabea3792836cb.jpg"
"1716810148-852","https://dakarvente.com/index.php?page=annonces_rubrique&url_categorie_2=vehicules&id=2&sort=&nb=27","T-MAX HONDA FORZA 2019","https://www.dakarvente.com/annonce-36136-t-max-honda-forza-2019.html","T-MAX HONDA FORZA 2019","1.700.000  FCFA","Pikine","media/annonces/pics/5331865072e95814c6b8f28c0a831e26.jpeg"
"1716810150-853","https://dakarvente.com/index.php?page=annonces_rubrique&url_categorie_2=vehicules&id=2&sort=&nb=27","Location de voiture Hyundai Full options","https://www.dakarvente.com/annonce-36141-location-de-voiture-hyundai-full-options.html","Location de voiture Hyundai Full options","40.000  FCFA","Parcelles assainies","media/annonces/pics/44c5d6b2a4d95be50ed560bfd2290d8f.jpeg"
"1716810157-854","https://dakarvente.com/index.php?page=annonces_rubrique&url_categorie_2=vehicules&id=2&sort=&nb=26","HYUNDAI SANTA FE","https://www.dakarvente.com/annonce-36447-hyundai-santa-fe.html","HYUNDAI SANTA FE","19.500.000  FCFA","Point E","media/annonces/pics/a9a58814bb6469d396a88598bca936f2.jpeg"
"1716810160-855","https://dakarvente.com/index.php?page=annonces_rubrique&url_categorie_2=vehicules&id=2&sort=&nb=26","Kia optima ex 2013","https://www.dakarvente.com/annonce-36459-kia-optima-ex-2013.html","Kia optima ex 2013","3.500.000  FCFA","Fass","media/annonces/pics/a826a3269e1b62c5223ca8f8fc70d78b.jpeg"
"1716810163-856","https://dakarvente.com/index.php?page=annonces_rubrique&url_categorie_2=vehicules&id=2&sort=&nb=26","Mercedes c180 annee 2011","https://www.dakarvente.com/annonce-36460-mercedes-c180-annee-2011.html","Mercedes c180 annee 2011","4.500.000  FCFA","Dieuppeul","media/annonces/pics/2e61206b8ac80867552ba1d86d5e6a4f.jpeg"
"1716810166-857","https://dakarvente.com/index.php?page=annonces_rubrique&url_categorie_2=vehicules&id=2&sort=&nb=26","Hyundai grandeur modèle 2015","https://www.dakarvente.com/annonce-36465-hyundai-grandeur-modle-2015.html","Hyundai grandeur modèle 2015","7.500.000  FCFA","Dakar","media/annonces/pics/07b468883753c581fca09c2807855818.jpeg"
"1716810169-858","https://dakarvente.com/index.php?page=annonces_rubrique&url_categorie_2=vehicules&id=2&sort=&nb=26","CITROËN C4","https://www.dakarvente.com/annonce-36468-citron-c4.html","CITROËN C4","4.200.000  FCFA","Dakar","media/annonces/pics/896db57033b6b0b705cad81b5ee77832.jpeg"
"1716810171-859","https://dakarvente.com/index.php?page=annonces_rubrique&url_categorie_2=vehicules&id=2&sort=&nb=26","RANGE ROVER","https://www.dakarvente.com/annonce-36471-range-rover.html","RANGE ROVER","195.000.000  FCFA","Dakar","media/annonces/pics/8cf643f76dc55859f87dfe0fb4542a27.jpeg"
"1716810174-860","https://dakarvente.com/index.php?page=annonces_rubrique&url_categorie_2=vehicules&id=2&sort=&nb=26","HYUNDAI TUCSSON","https://www.dakarvente.com/annonce-36478-hyundai-tucsson.html","HYUNDAI TUCSSON","9.700.000  FCFA","Dakar","media/annonces/pics/5a1c72b6ef4dd44e79f5704f483b910e.jpeg"
"1716810177-861","https://dakarvente.com/index.php?page=annonces_rubrique&url_categorie_2=vehicules&id=2&sort=&nb=26","Kia optima Hybrid","https://www.dakarvente.com/annonce-36479-kia-optima-hybrid.html","Kia optima Hybrid","5.500.000  FCFA","Dakar","media/annonces/pics/30a9881baf496b678bd341787660c489.jpeg"
"1716810180-862","https://dakarvente.com/index.php?page=annonces_rubrique&url_categorie_2=vehicules&id=2&sort=&nb=26","KIA K9","https://www.dakarvente.com/annonce-36486-kia-k9.html","KIA K9","10.000.000  FCFA","Dakar","media/annonces/pics/30edbbb0fe3dc79ad55b85044921e78c.jpeg"
"1716810186-863","https://dakarvente.com/index.php?page=annonces_rubrique&url_categorie_2=vehicules&id=2&sort=&nb=25","Nissan Rogue SL awd","https://www.dakarvente.com/annonce-36627-nissan-rogue-sl-awd.html","Nissan Rogue SL awd","4.500.000  FCFA","Dakar","media/annonces/pics/8d1b9302b7f640b4925a382fd4abca7f.jpeg"
"1716810190-864","https://dakarvente.com/index.php?page=annonces_rubrique&url_categorie_2=vehicules&id=2&sort=&nb=25","Kia","https://www.dakarvente.com/annonce-36631-kia.html","Kia","9.900.000  FCFA","Dakar","media/annonces/pics/54e9c0aaa214395ee26055003fe96940.jpeg"
"1716810193-865","https://dakarvente.com/index.php?page=annonces_rubrique&url_categorie_2=vehicules&id=2&sort=&nb=25","XADW 750 ANNÉE 2018","https://www.dakarvente.com/annonce-36634-xadw-750-anne-2018.html","XADW 750 ANNÉE 2018","3.000.000  FCFA","Dakar","media/annonces/pics/a7062c3ee4bf7e0fc11551bc9401ea89.jpeg"
"1716810196-866","https://dakarvente.com/index.php?page=annonces_rubrique&url_categorie_2=vehicules&id=2&sort=&nb=25","Hyundai","https://www.dakarvente.com/annonce-36635-hyundai.html","Hyundai","11.500.000  FCFA","Dakar","media/annonces/pics/991e8b0376371f5885f121f186f17b1c.jpeg"
"1716810199-867","https://dakarvente.com/index.php?page=annonces_rubrique&url_categorie_2=vehicules&id=2&sort=&nb=25","Peugeot 2008","https://www.dakarvente.com/annonce-36640-peugeot-2008.html","Peugeot 2008","","Dakar","media/annonces/pics/8b8748312590e1c103f8ddee073ef535.jpeg"
"1716810201-868","https://dakarvente.com/index.php?page=annonces_rubrique&url_categorie_2=vehicules&id=2&sort=&nb=25","Peugeot 2008 ,ANNÉE 2015","https://www.dakarvente.com/annonce-36644-peugeot-2008-anne-2015.html","Peugeot 2008 ,ANNÉE 2015","7.500.000  FCFA","Dakar","media/annonces/pics/5893edafaf4220a8c9b0fa7065e20e3c.jpeg"
"1716810204-869","https://dakarvente.com/index.php?page=annonces_rubrique&url_categorie_2=vehicules&id=2&sort=&nb=25","FORD","https://www.dakarvente.com/annonce-36646-ford.html","FORD","10.000.000  FCFA","Dakar","media/annonces/pics/3599784b15b88f4377535df8e721d584.jpeg"
"1716810207-870","https://dakarvente.com/index.php?page=annonces_rubrique&url_categorie_2=vehicules&id=2&sort=&nb=25","HYUNDAI","https://www.dakarvente.com/annonce-36647-hyundai.html","HYUNDAI","15.500.000  FCFA","Dakar","media/annonces/pics/7bccb7a403a67e9546faa9ba5d04b444.jpeg"
"1716810210-871","https://dakarvente.com/index.php?page=annonces_rubrique&url_categorie_2=vehicules&id=2&sort=&nb=25","Transfert aéroport  avec voiture climatisée. 30 000 Frs.","https://www.dakarvente.com/annonce-36650-transfert-aroport-avec-voiture-climatise-30-000-frs.html","Transfert aéroport  avec voiture climatisée. 30 000 Frs.","30.000  FCFA","Dakar","media/annonces/pics/ea4f090e4d47fa784a544f00961caedf.jpg"
"1716810216-872","https://dakarvente.com/index.php?page=annonces_rubrique&url_categorie_2=vehicules&id=2&sort=&nb=24","MAZDA CX9,ANNÉE 2021","https://www.dakarvente.com/annonce-36790-mazda-cx9anne-2021.html","MAZDA CX9,ANNÉE 2021","41.500.000  FCFA","Dakar","media/annonces/pics/c8313adf7665ce80050dfb6454494181.jpeg"
"1716810219-873","https://dakarvente.com/index.php?page=annonces_rubrique&url_categorie_2=vehicules&id=2&sort=&nb=24","Mercedes glc 300,ANNÉE 2017","https://www.dakarvente.com/annonce-36792-mercedes-glc-300anne-2017.html","Mercedes glc 300,ANNÉE 2017","27.500.000  FCFA","Dakar","media/annonces/pics/c77725f67528f7818c2a1cccf4b6c23a.jpeg"
"1716810222-874","https://dakarvente.com/index.php?page=annonces_rubrique&url_categorie_2=vehicules&id=2&sort=&nb=24","Kia k7","https://www.dakarvente.com/annonce-36793-kia-k7.html","Kia k7","9.500.000  FCFA","Dakar","media/annonces/pics/66567515dcc14c87ccbbf923c1746c94.jpeg"
"1716810224-875","https://dakarvente.com/index.php?page=annonces_rubrique&url_categorie_2=vehicules&id=2&sort=&nb=24","MAZDA CX5 ANNÉE 2014","https://www.dakarvente.com/annonce-36794-mazda-cx5-anne-2014.html","MAZDA CX5 ANNÉE 2014","8.800.000  FCFA","Dakar","media/annonces/pics/163ae4d460d5371b66024ec30fe3d6d4.jpeg"
"1716810227-876","https://dakarvente.com/index.php?page=annonces_rubrique&url_categorie_2=vehicules&id=2&sort=&nb=24","HYUNDAI-GT LINE,ANNÉE 2013","https://www.dakarvente.com/annonce-36797-hyundai-gt-lineanne-2013.html","HYUNDAI-GT LINE,ANNÉE 2013","6.000.000  FCFA","Dakar","media/annonces/pics/b42fdeca8310416b008a31cd81c3ec4b.jpeg"
"1716810230-877","https://dakarvente.com/index.php?page=annonces_rubrique&url_categorie_2=vehicules&id=2&sort=&nb=24","CHEVROLET CRUZE 2014","https://www.dakarvente.com/annonce-36800-chevrolet-cruze-2014.html","CHEVROLET CRUZE 2014","2.800.000  FCFA","Cambérène","media/annonces/pics/22e177370072498fc5478a29941a734f.jpg"
"1716810233-878","https://dakarvente.com/index.php?page=annonces_rubrique&url_categorie_2=vehicules&id=2&sort=&nb=24","Bâche de protection pour tout types de voitures","https://www.dakarvente.com/annonce-36803-bche-de-protection-pour-tout-types-de-voitures.html","Bâche de protection pour tout types de voitures","30.000  FCFA","Colobane","media/annonces/pics/c7721010c655d4840dbc77599372a351.jpeg"
"1716810236-879","https://dakarvente.com/index.php?page=annonces_rubrique&url_categorie_2=vehicules&id=2&sort=&nb=24","Bâche pour moto scooter","https://www.dakarvente.com/annonce-36804-bche-pour-moto-scooter.html","Bâche pour moto scooter","12.000  FCFA","Colobane","media/annonces/pics/d5c325a4585a78a8ed638a6415a55b38.png"
"1716810239-880","https://dakarvente.com/index.php?page=annonces_rubrique&url_categorie_2=vehicules&id=2&sort=&nb=24","Hyundai Sonata","https://www.dakarvente.com/annonce-36811-hyundai-sonata.html","Hyundai Sonata","6.800.000  FCFA","Dakar","media/annonces/pics/245e127c0a37d482fc57679910c7ad93.jpeg"
"1716810247-881","https://dakarvente.com/index.php?page=annonces_rubrique&url_categorie_2=vehicules&id=2&sort=&nb=23","Hyundai Tucson","https://www.dakarvente.com/annonce-36949-hyundai-tucson.html","Hyundai Tucson","8.700.000  FCFA","Derklé","media/annonces/pics/789535a661c6dec5a2e20c03178d1e7c.jpeg"
"1716810250-882","https://dakarvente.com/index.php?page=annonces_rubrique&url_categorie_2=vehicules&id=2&sort=&nb=23","Piaggio liberty 50cc","https://www.dakarvente.com/annonce-36986-piaggio-liberty-50cc.html","Piaggio liberty 50cc","285.000  FCFA","Dakar","media/annonces/pics/3660323a46d1c5efa671f395f484a538.jpeg"
"1716810253-883","https://dakarvente.com/index.php?page=annonces_rubrique&url_categorie_2=vehicules&id=2&sort=&nb=23","Piaggio liberty 50cc","https://www.dakarvente.com/annonce-36987-piaggio-liberty-50cc.html","Piaggio liberty 50cc","285.000  FCFA","Dakar","media/annonces/pics/1702d4c9e928195d1e571aaccd8161dc.jpeg"
"1716810256-884","https://dakarvente.com/index.php?page=annonces_rubrique&url_categorie_2=vehicules&id=2&sort=&nb=23","Ford fusion titanium année 2015","https://www.dakarvente.com/annonce-36990-ford-fusion-titanium-anne-2015.html","Ford fusion titanium année 2015","6.500.000  FCFA","Dakar","media/annonces/pics/9bfabe4d9bfb6003b4b289713e7b03ab.jpeg"
"1716810259-885","https://dakarvente.com/index.php?page=annonces_rubrique&url_categorie_2=vehicules&id=2&sort=&nb=23","Ford fusion titanium","https://www.dakarvente.com/annonce-36991-ford-fusion-titanium.html","Ford fusion titanium","6.500.000  FCFA","Dakar","media/annonces/pics/59a473cda728833077e7efe439909103.jpeg"
"1716810262-886","https://dakarvente.com/index.php?page=annonces_rubrique&url_categorie_2=vehicules&id=2&sort=&nb=23","Hyundai Santa Fe Limited  ANNÉE 2017","https://www.dakarvente.com/annonce-36993-hyundai-santa-fe-limited-anne-2017.html","Hyundai Santa Fe Limited  ANNÉE 2017","14.900.000  FCFA","Dakar","media/annonces/pics/ff4e247c80ef7bfd69a73fb16aab26df.jpeg"
"1716810265-887","https://dakarvente.com/index.php?page=annonces_rubrique&url_categorie_2=vehicules&id=2&sort=&nb=23","Jeep grand Cherokee Summit  Anne 2014","https://www.dakarvente.com/annonce-36994-jeep-grand-cherokee-summit-anne-2014.html","Jeep grand Cherokee Summit  Anne 2014","14.500.000  FCFA","Dakar","media/annonces/pics/022d22453032a345a48d9273f8b07576.jpeg"
"1716810269-888","https://dakarvente.com/index.php?page=annonces_rubrique&url_categorie_2=vehicules&id=2&sort=&nb=23","Nissan juke turbo 2012","https://www.dakarvente.com/annonce-36995-nissan-juke-turbo-2012.html","Nissan juke turbo 2012","5.200.000  FCFA","Dakar","media/annonces/pics/f1365d257d2b296c739402ea42fe03e1.jpeg"
"1716810272-889","https://dakarvente.com/index.php?page=annonces_rubrique&url_categorie_2=vehicules&id=2&sort=&nb=23","Ford edge Sel","https://www.dakarvente.com/annonce-36996-ford-edge-sel.html","Ford edge Sel","11.000.000  FCFA","Dakar","media/annonces/pics/bc29d0f9514db5a05364408e727ba081.jpeg"
"1716810281-890","https://dakarvente.com/index.php?page=annonces_rubrique&url_categorie_2=vehicules&id=2&sort=&nb=22","Seadoo spark 2014 à vendre","https://www.dakarvente.com/annonce-37153-seadoo-spark-2014-vendre.html","Seadoo spark 2014 à vendre","15.000.000  FCFA","Dakar","media/annonces/pics/240962e224bfe5cd7e36436352509812.jpeg"
"1716810284-891","https://dakarvente.com/index.php?page=annonces_rubrique&url_categorie_2=vehicules&id=2&sort=&nb=22","HONDA HR-V 2018","https://www.dakarvente.com/annonce-37155-honda-hr-v-2018.html","HONDA HR-V 2018","14.400.000  FCFA","Dakar","media/annonces/pics/2970a3abf6d01d64f811d078da0e4e29.jpeg"
"1716810288-892","https://dakarvente.com/index.php?page=annonces_rubrique&url_categorie_2=vehicules&id=2&sort=&nb=22","Bmw x6 ANNÉE 2020","https://www.dakarvente.com/annonce-37156-bmw-x6-anne-2020.html","Bmw x6 ANNÉE 2020","77.000.000  FCFA","Dakar","img/nophoto.png"
